,character,line #,line
435,WITWER,435,"He hasn't shown up on one goddamn
IdentiScan in three days."
436,LIEUTENANT GLASER,436,"He's found a room -- he's going to
sit it out."
437,WITWER,437,"Yeah, except for holding a gun to
senator Malcolm's goddman head in
his own goddman house last night,
Anderson's sitting it out!"
438,WITWER,438,hasn't he been scanned?
439,WITWER (CONT'D),439,"Why is he invisible?  He's moving
around but he isn't being seen."
440,LIEUTENANT GLASER,440,Hes beating the scanners
441,WITWER,441,No one beats the scanners.
442,WITWER (CONT'D),442,He's done his eyes
443,LIEUTENANT GLASER,443,But the scarring always
444,WITWER,444,He went the
445,WITWER,445,"bastard had his eyes removed.  New
ones sewn in."
446,LIEUTENANT GLASER,446,That takes weeks to heal.
447,WITWER,447,"If you're prepared to go blind, a
street surgeon'll juice up the repair
cycle.  They don't give a fuck about
risk."
448,WITWER (CONT'D),448,"He's going to do what it takes to
stay free -- if it blinds him, maims
him, or kills him."
449,SPOKESWOMAN,449,"The United States Supreme Court has
issued a special injunction allowing
the unprecedented public viewing of
former Precrime Director Paul
Anderson's future murder of Edward
Witwer, the current Director."
450,ANDERSON,450,"His mouth slowly opens.  He steps
back against a wall and slides his
hand into his pants pocket.  He looks
at the Precog DISC in his cupped
hand, then quickly puts it away."
451,SPOKESWOMAN,451,She continues her declamation
452,SPOKESWOMAN (CONT'D),452,"The video you are about to see,
generated by the Precognitive mutants,
is the immutable evidence of the
infallible system."
453,SPOKESWOMAN (CONT'D),453,"Citizens are urged to call
1-800-PRECRIME with any information
that may lead us to the whereabouts
of Paul Anderson, future murderer."
454,ANDERSON,454,"Shakes his head in confusion and
disbelief.  But"
455,ANDERSON,455,"has the Precog
disc ..."
456,OLD GUY,456,"This oughtta be good, huh?"
457,VIDEO,457,KIOSK
458,ANDERSON,458,"Oh, Ed ..."
459,ANDERSON (CONT'D),459,Moves quickly through the crowds.
460,ANDERSON,460,"""Ennis Page engages the services of
prostitutes because his relationships
with them compound his feelings of
selfloathing."""
461,ANDERSON,461,"Direct quote from your psychological
profile -- the kind of shit I had to
know as your former boss."
462,ANDERSON (CONT'D),462,"""Page is an obsessive-compulsive
Type Nine."" Another quote.  Niners
are great for the kind of work you
do -- keeping all those Precog discs
in order."
463,PAGE,463,"I fuck whores and I'm orderly, so
what?"
464,ANDERSON,464,"Something's out of order, Ennis.
Deeply out of order."
465,ANDERSON (CONT'D),465,Not A disc.
466,ANDERSON (CONT'D),466,"disc.  When I went
home sick, I stole it."
467,ANDERSON (CONT'D),467,"I took it with me, Ennis.  I wasn't
sick, I was running with the evidence."
468,ANDERSON (CONT'D),468,"So how is it that Precrime has one,
too?"
469,PAGE,469,You can't make copies
470,PAGE (CONT'D),470,"It's the basis of the system.  The
immutable evidence.  Copies are
impossible."
471,PAGE (CONT'D),471,"You went home.  A little later, I
came in with a disc for Mr. Witwer
to review.  I wasn't halfway out the
door when he cried out."
472,PAGE (CONT'D),472,"He was in shock.  He showed me.  It
was you shooting him.  Then all hell
broke loose.  He had to send the
Precrime units to your house."
473,ANDERSON,473,"Ennis -- you gave out the same disc
twice.  Less than an hour apart.
The one I stole.  And then another
one.  Of the"
474,ANDERSON,474,event.
475,PAGE,475,"It's impossible.  The Precogs can
only move forward to new events.
Into the future.  They"
476,PAGE,476,repeat.
477,DIGITAL VOICE,477,"Have a nice night, Mr. Symington"
478,YOUNG GUY,478,"Hey!  Hey, you can't..."
479,YOUNG GUY (CONT'D),479,I'm gettin' a cop.
480,ANDERSON,480,It's me.
481,LISA,481,Paul.
482,ANDERSON,482,"Your phone will be bugged.  So we
can't meet, we can't do anything.
Just listen.  Nowing you're listening
is enough."
483,ANDERSON,483,"right there, for"
484,ANDERSON (CONT'D),484,"When Precrime stormed the house, I
thought you'd called them.  Betrayed
me."
485,LISA,485,No.
486,ANDERSON,486,"I know.  Witwer sent them.  He saw
the disc and had to do his job."
487,ANDERSON,487,Tell me you forgive me.  Please.
488,LISA,488,"Of course, I forgive you."
489,ANDERSON,489,"All these people I need to forgive
me."
490,ANDERSON,490,"Do you think Frank forgave me?  All
I could do for him was send him
gardenias."
491,ANDERSON,491,I love you.
492,LISA,492,Frank hated gardenias.
493,LISA,493,"he's there, and she wants to reach out for"
494,VOICE,494,"Paul Anderson.  Drop to your hands
and knees!"
495,DRIVER,495,What the hell --
496,VOICE,496,"Paul Anderson.  Drop to your hands
and knees!"
497,VOICE,497,and taxis or
498,VOICE (CONT'D),498,"Lower your weapon, or we will
neutralize your threat potential."
499,VOICE (CONT'D),499,Do
500,VOICE (CONT'D),500,move!
501,ANDERSON,501,Pick one for me!
502,KID,502,What?
503,ANDERSON,503,"Point to the train I should take.
Please."
504,KID,504,I don't know.
505,OFFICER,505,Don't kill me!  Jesus.  Please.
506,ANDERSON,506,"But the Precogs would've predicted
me killing you.  You'd"
507,ANDERSON,507,"whether
I do or not."
508,ANDERSON (CONT'D),508,"They shut down the system.  Haven't
they?  They've"
509,ANDERSON (CONT'D),509,the Precogs.
510,OFFICER,510,"They're off homicides.  They're
redirecting them to help us locate
you."
511,OFFICER,511,"out in agony, slams back against the wall"
512,ATTENDANT,512,You all right in there?
513,TOUR GUIDE,513,"Welcome to the main headquarters of
Precrime.  Smaller Precrime branches
are scattered throughout the United
States."
514,TOUR GUIDE (CONT'D),514,"Are you ... all right, Mr. Symington?"
515,TOUR GUIDE (CONT'D),515,"We'll wait right here for you, sir!"
516,WITWER,516,What is it?
517,TECHNICIAN,517,Must be a glitch ...
518,TECHNICIAN,518,Anderson just got IdentiScanned.
519,TECHNICIAN (CONT'D),519,It's him -- he's been scanned.
520,WITWER,520,Where is he?
521,TECHNICIAN,521,"But he's had his eyes done.  Right?
Sir?  Tries to think it through."
522,WITWER,522,He had to have.
523,TECHNICIAN,523,"Jesus Christ, sir.  He's in the
basement of this building."
524,WITWER,524,This is
525,LIEUTENANT GLASER,525,"Standing orders from the Security
Panel, sir."
526,WITWER,526,"If he wants to get to me, he'll get
to me."
527,LIEUTENANT GLASER,527,"No, he won't, sir."
528,TECHNICIAN,528,"Don't worry, air -emergency generators
will kick on in five seconds."
529,WITWER,529,"Explanation, please!"
530,TECHNICIAN,530,"Uh, sir.  It seems ... he got the
generators, too."
531,VOICE,531,Shit.
532,FEMALE,532,"Save us, Anderson."
533,ANDERSON,533,I have to get out of here.
534,FEMALE,534,Save us.
535,ANDERSON,535,You
536,ANDERSON,536,"me get here, didn't you?
You stopped giving them information,
so they couldn't track me."
537,FEMALE,537,"Save --
And what can Anderson do but catch her before she falls?"
538,LISA,538,"Help me, Paul."
539,LISA (CONT'D),539,They're blue.
540,LISA (CONT'D),540,And now they're
541,WITWER,541,"Why didn't the Precogs know he was
coming to do this?"
542,WITWER (CONT'D),542,"The next time he shows up it'll be
to kill me."
543,LIEUTENANT GLASER,543,"We won't let that happen, sir."
544,WITWER,544,"You won't, huh?"
545,WITWER (CONT'D),545,"When can we get these things
operational?"
546,TECHNICIAN,546,"They're a hive mind, sir.  It takes
three for their predictive abilities
to be fully operational."
547,WITWER,547,"These two are all I have to find the
man who is about to murder me.  Hook
them up, and flood them with whatever
kind of fucking chemicals you have
to.  They are a machine, and I need
that machine at my disposal."
548,LISA,548,"Your IdentiScan is off, Ennis.  I
could just walk in here."
549,PAGE,549,I forgot.  To turn it on.
550,LISA,550,You don't look surprised to see me.
551,LISA (CONT'D),551,I need your help.
552,PAGE,552,He took one of my babies.
553,LISA,553,"He's desperate, Ennis.  He had to."
554,LISA,554,We have to help him.
555,LISA (CONT'D),555,It's a
556,LISA (CONT'D),556,Ennis.
557,LISA (CONT'D),557,"This is the first disc.  You delivered
it to Director Anderson.  He reviewed
it.  And then he stole it, and went
on the run."
558,PAGE,558,I delivered ... a fake .. to him?
559,LISA,559,"But he thought it was real, and ran
with it."
560,LISA (CONT'D),560,"An hour later, you delivered a second
disc of the same event.  Witwer
reviewed it.  It was real.  (Beat)
How do I know this?"
561,LISA (CONT'D),561,"Director Anderson had his eyes
changed.  They were blue."
562,LISA (CONT'D),562,"he
has"
563,LISA (CONT'D),563,ones.
564,LISA (CONT'D),564,"This disc, the fake one, shows a
blueeyed Anderson murdering Witwer
two days from now.  He doesn't have
blue eyes anymore.  The person who
faked this disc had no idea he would
change his eyes."
565,LISA (CONT'D),565,Listen!  But the
566,LISA (CONT'D),566,"disc has to
be real, because he has brown eyes
when he murders Witwer."
567,LISA (CONT'D),567,"Somebody tried to frame him with a
fake.  And somehow it all became"
568,LISA (CONT'D),568,"Why, Ennis?  How could this happen?"
569,LISA (CONT'D),569,"You handle the discs.  How did a
fake one get delivered?"
570,LISA (CONT'D),570,You want-- ?
571,PAGE,571,"He spilled coffee everywhere ...
Everywhere ..."
572,LISA,572,What coffee?  What are you -- ?
573,FEMALE,573,My brothers aren't here.
574,ANDERSON,574,"You didn't even look around.  You
knew."
575,FEMALE,575,"We can sense each other.  You must
save"
576,ANDERSON,576,Stop.  I saved
577,ANDERSON,577,I could do.
578,FEMALE,578,"Thank you, Anderson."
579,ANDERSON,579,What am I going to do with you?
580,FEMALE,580,"Name me, Anderson."
581,ANDERSON,581,What?
582,FEMALE,582,Give me a name.  I've never had one.
583,ANDERSON,583,Listen.
584,ANDERSON (CONT'D),584,Listen to me.
585,ANDERSON (CONT'D),585,Listen to me ... Rose.
586,FEMALE,586,Rose.
587,ANDERSON,587,"Rose.  They shifted your precognition
so you would locate me."
588,ROSE,588,"Yes.  And it hurt us, physically.
Did you know that?  The helmets, the
controls.  It"
589,ANDERSON,589,I didn't know.
590,ANDERSON (CONT'D),590,"When they shifted you to find me,
you didn't reveal everything.  That
I was going to break into Precrime."
591,ROSE,591,"We saw our chance.  You would need
to shut us down, you would have to
come.  We wanted you to come."
592,ANDERSON,592,You used me -- to save you.
593,ROSE,593,"have been used all my life,
Anderson."
594,ROSE (CONT'D),594,"No one cared that we were human.
From a human mother.  Taken at birth.
Hooked to machines."
595,ROSE (CONT'D),595,"We have been alive, Anderson.
Enslaved, for the greater good."
596,ROSE (CONT'D),596,"But now I have a name.  And I know
the man who has named - me will not
allow me to be enslaved again."
597,ANDERSON,597,"Rose.  What's going to happen to us?
Can you see that?"
598,ROSE,598,"I'm weak.  And away from my brothers.
I see glimpses and hints of things
nearby.  But it's all ... scattered."
599,ROSE,599,"I'm tired of the future, Anderson."
600,ANDERSON,600,"You didn't know I was going to do
that, did you?"
601,ROSE,601,"No.  Oh, Anderson.  It was lovely."
602,LIEUTENANT GLASER,602,Who else could it've been?
603,LIEUTENANT GLASER (CONT'D),603,"He grabbed a Precog so he could commit
an undetected murder."
604,WITWER,604,"Page worshipped the system.  He fell
apart.  Shot himself."
605,LIEUTENANT GLASER,605,Anderson.
606,HOLOGRAPHIC DOCTOR,606,"Director Witwer.  This event is a
positive homicide."
607,HOLOGRAPHIC DOCTOR (CONT'D),607,"A mortal wound was generated by a
.38 calibre bullet delivered to the
left occipital portion of the anterior
skull, on June 16th, 2040, at 1:24
am, Eastern Standard Time.  A Phase
Two Investigation is in order."
608,LISA,608,There.
609,LISA,609,"The one on the left, the first disc
-it's a"
610,LISA,610,eyes anymore.
611,WITWER,611,A fake.
612,(BEAT),612,"But the Precogs predict the infallible
truth.  They don't emit fake discs."
613,LISA,613,"Precogs, induce them to make fakes"
614,LISA (CONT'D),614,"But that doesn't mean someone couldn't
have made a fake disc on their own
and inserted it into the delivery
system."
615,WITWER,615,"Bypass the Precogs and slip a fake
disc in with that day's real ones..."
616,LISA,616,"We're all programmed to believe
anything we see on a Precog disc.
The system has never been wrong ..."
617,LISA (CONT'D),617,"You have to call off the hunt.  He
was set up."
618,WITWER,618,"It's gone too far, Lisa She shakes
her head, shocked at his response"
619,LISA,619,He was set up!  You
620,LISA,620,"were.  If
Paul kills you, you're both out of
the picture."
621,WITWER,621,wants us out?  Of
622,WITWER,622,picture?
623,LISA,623,"Jesus, Ed. Stop this thing!  And
then we can investigate Witwer's
mouth opens and closes.  He tries
again."
624,WITWER,624,Ennis Page was murdered last night.
625,WITWER (CONT'D),625,Everything points to Paul.
626,LISA,626,He's
627,LISA,627,a murderer.
628,WITWER,628,"I think he is.  A murderer ... and a
future murderer."
629,WITWER,629,"Lisa.  What does it matter that the
first disc is a fake ... if the second
one's real?"
630,ANDERSON,630,"Rose.  Listen to me.  I'm going to
leave you here.  I have to keep
moving."
631,ROSE,631,No.  You must save my brothers.
632,ANDERSON,632,"It's impossible.  There's no time.
I've done what I can do!"
633,ROSE,633,"Come here, Anderson."
634,ROSE (CONT'D),634,"Do you see that boy in the blue hat
walking with his mother?"
635,ROSE (CONT'D),635,"In sixty seconds he will walk beneath
those workers installing a window on
the tenth floor of that building."
636,ROSE (CONT'D),636,"They'll drop the window, killing
him.  It is impossible to save him."
637,ROSE (CONT'D),637,to get to that boy ...
638,ROSE,638,"It was impossible to save that boy
-- but you"
639,ROSE,639,"Anderson.  It's in
you.  It's what you"
640,ANDERSON,640,You
641,ANDERSON,641,"it wasn't impossible.  That
I'd get there."
642,ROSE,642,You are a man who saves others.
643,ROSE,643,Save my brothers.
644,ANDERSON,644,I'm in a lot of trouble right now.
645,ROSE,645,"My brothers are in more trouble.
They've moved them to ... an awful
place."
646,ANDERSON,646,"Rose.  Ed Witwer -he's in the most
trouble of all.  Who saves"
647,DR. RESFIELD,647,"We're not really set up for this
type of"
648,ANDERSON,648,Rose.  Try to drink.
649,ROSE,649,"Your wife.  We have to get her here,
Anderson."
650,ANDERSON,650,Why?
651,ROSE,651,I don't know ...
652,ANDERSON,652,What are you seeing?
653,ROSE,653,"Anderson.  Please.  We
have to get her here."
654,ANDERSON,654,"You're scaring me, Rose"
655,ROSE,655,Stop talking.  It uses me up.
656,ROSE (CONT'D),656,"In three minutes your wife will take
a walk .."
657,SECRETARY,657,"Sir?  I'm sorry, she stepped out for
a few minutes."
658,SECRETARY,658,Sir?
659,LISA,659,Hello?  Hello?
660,ANDERSON'S VOICE,660,I need you.
661,ANDERSON'S VOICE (CONT'D),661,"It's 1:03.  Set your watch, exactly."
662,ANDERSON'S VOICE (CONT'D),662,This is what you have to do ...
663,ANDERSON (V.O.),663,"At 1:07 hang up the phone and enter
the Lawrence Museum."
664,ANDERSON (V.O.),664,"At 1:13 the two Precrime officers
following you take a wrong turn into
a different room, losing sight of
you for ten seconds."
665,ANDERSON (V.O.),665,"An undercover transport officer will
have received emergency orders to
follow you."
666,(MORE),666,"He's wearing a red tie.  He has short
blond hair."
667,ANDERSON (V.O.),667,"As you come around the bend, cry out
and turn around and slap the
officer..."
668,ANDERSON (V.O.),668,"Stay on Ninth street.  Underneath
Ninth street is the main power feed
for The Sprawl.  It'll mess up the
navigational beacon on the hovercraft."
669,ANDERSON (V.O.),669,"Keep switching taxis.  But stay on
Ninth."
670,LISA,670,"Two hundred dollars if you don't
scan me."
671,ANDERSON (V.O.),671,"The hovercraft will try to drop
altitude, but the air traffic will
slow it down."
672,ANDERSON (V.O.),672,"Precrime loses you.  You'll have to
walk two miles.  Don't get scanned."
673,MAN,673,"You bite me, bitch, I'll pull your
teeth out."
674,LISA,674,"Cut it a little close there,
honeybunch."
675,ANDERSON,675,"Rose got the street wrong.  She's
getting weak."
676,LISA,676,Rose?
677,ANDERSON,677,Two discs.  One fake.  One real.
678,LISA,678,"I don't think there were supposed to
be two.  Whoever planned it, wasn't
counting on two."
679,ANDERSON,679,"An infallible system.  Every disc
ever generated has been true ..."
680,LISA,680,"Somebody wants you out of the way --
so they make a fake disc.  Who ever
doubts the discs?"
681,ANDERSON,681,"never doubted it.  I saw it.  And
believed it, absolutely.  I was
certain I was going to murder Witwer."
682,ANDERSON (CONT'D),682,"I saw the fake, and believed so much
in the system, that I saw myself as
a murderer."
683,ANDERSON (CONT'D),683,"And the Precogs picked up those
thoughts ..."
684,LISA,684,"And generated the second disc.  The
real one."
685,ANDERSON,685,"A self-fulfilling prophesy.  I
believed it was true.  And"
686,ANDERSON,686,"made
it true."
687,ANDERSON (CONT'D),687,"Rose.  If all this is based on a lie
-the fake disc -- then do I really
kill Witwer?"
688,ROSE,688,"We see what we see.  I'm sorry,
Anderson.  It's been predicted."
689,LIEUTENANT GLASER,689,"We can't take chances, sir"
690,LIEUTENANT GLASER (CONT'D),690,It happens in less than three hours.
691,LIEUTENANT GLASER (CONT'D),691,"We put you in a hovercraft and keep
you airborne -- until after the event."
692,WITWER,692,The event.
693,LIEUTENANT GLASER,693,"I've been ordered to get you onto
the craft.  By force if necessary."
694,WITWER,694,"The event is inevitable, Lieutenant."
695,WITWER (CONT'D),695,"The Precogs are never wrong.  The
event will take place.  I'm a
believer.  Aren't you?"
696,LIEUTENANT GLASER,696,"I don't leave this room without you,
sir.  The Security Panel insists."
697,ANDERSON,697,"Nobody could slip a fake disc past
Ennis Page Lisa shakes her head."
698,LISA,698,"He was the weak link in the perfect
system."
699,ANDERSON,699,"Obsessive compulsive niners can't
allow changes in the routine"
700,LISA,700,Something threw him off.
701,LISA,701,"He tried to tell me.  It didn't make
any sense.  Something about ""spilled
coffee."""
702,LISA,702,"Someone was in his office with him.
And coffee spilled ..."
703,ROSE (V.O.),703,"We were always treated as if we
weren't alive.  As if we weren't"
704,ROSE (CONT'D),704,"Even now.  You forget that I'm here.
You talk between yourselves.  And
when you need me to see into the
future,"
705,ROSE (CONT'D),705,you turn to me.
706,ANDERSON,706,Rose.  What is it?
707,ROSE,707,"We weren't just lost in the future.
We were in the Chamber, too.  Our
eyes were open.  In the present."
708,ANDERSON,708,"Your eyes were open.  What did you
see, Rose?"
709,ROSE,709,"Who would I have told?  Who ever
talked to us?  Who cared that we
could talk?"
710,ANDERSON,710,"Rose.  Who spilled the coffee?
Straight ahead ..."
711,ROSE (V.O.),711,Ed Witwer entered Page's office.
712,ROSE (V.O.) (CONT'D),712,"Page was so upset at the sight of
the coffee."
713,ROSE (V.O.) (CONT'D),713,"Ed Witwer took a disc from his pocket,
reached over Page and put it in one
of the open cases."
714,ROSE (CONT'D),714,"I didn't understand what I'd seen.
And I had no one to tell ..."
715,ANDERSON,715,Ed ...
716,LISA,716,"The perfect system -brought down by
a cup of coffee.  My god."
717,ANDERSON,717,"He set into motion his own death.
He didn't know it would go this far."
718,ANDERSON,718,"What makes me leave this room?  If I
stay here I won't kill him.  Right?"
719,WITWER,719,"You see, if you think you can put me
on a hovercraft and save me, then
you don't believe in the infallibility
of the Precog system."
720,WITWER (CONT'D),720,"And what I do not want around me,
are nonbelievers."
721,WITWER,721,Things quiet?
722,OFFICER,722,Sir.  Should you ... be here?
723,WITWER,723,"There's been a development.  A body's
been found in the Sprawl."
724,OFFICER,724,Anderson's?
725,WITWER,725,"They're checking it out.  I need to
see what the Precogs have seen."
726,WITWER,726,"Borrowed this from the technicians'
lounge.  You don't think they'll
mind, do you?"
727,DR.RESFIELD,727,"You shouldn't be here, Director."
728,WITWER,728,"No, no.  This is"
729,WITWER,729,"where I
should be."
730,DR. RESFIELD,730,"You're under a lot of strain,
Director."
731,WITWER,731,"And tv's so good for that -- soothes
the mind."
732,WITWER (CONT'D),732,"Bring me up to speed, Doc."
733,DR. RESFIELD,733,We're getting nothing from them.
734,WITWER,734,And that's because ... ?
735,DR. RESFIELD,735,I don't know.
736,WITWER,736,"Do you think they know where Anderson
is?"
737,DR. RESFIELD,737,It's impossible to tell.
738,DR. RESFIELD,738,We've done
739,DR. RESFIELD,739,too much.
740,WITWER,740,"They know how to find Anderson for
me."
741,WITWER (CONT'D),741,"They're the perfect machine, Doctor.
You just have to know which button
to push."
742,ANDERSON,742,Jesus Christ.
743,LISA,743,"Come on, Rose."
744,ANDERSON,744,"One hour.  We hold it together for
an hour, Witwer lives -- and I'm not
a murderer."
745,LISA,745,She won't last an hour.
746,ANDERSON,746,Rose!
747,ROSE,747,"He's killed him, Anderson!"
748,ROSE (CONT'D),748,You didn't save my brother.
749,ANDERSON,749,"Did he kill both of them, Rose?
Rose!"
750,ROSE,750,"Does it matter, Anderson?"
751,LISA,751,If you leave this room...
752,ANDERSON,752,"Then I'm a cop, just trying to do
hisjob."
753,WITWER,753,Is he coming?  No?  Yes?  Maybe?
754,WITWER,754,I think yes.
755,WITWER (CONT'D),755,And
756,WITWER (CONT'D),756,think yes.
757,WITWER (CONT'D),757,"Infallibly, immutably"
758,WITWER,758,"I figured, since I can see the future,
too, maybe I could get a little disc
action going."
759,WITWER,759,Just kidding.
760,WITWER (CONT'D),760,"You find you been doing that a lot
this week?  Looking at clocks?"
761,WITWER (CONT'D),761,Three minutes to go.
762,ANDERSON,762,"There's never anything good on, you
know?"
763,WITWER,763,There.
764,WITWER,764,the old Paul.
765,ANDERSON,765,"You're not the old Ed. You've lost
it."
766,WITWER,766,"lost it.  You went weak in the
knees, partner."
767,ANDERSON,767,I'm not your partner.
768,WITWER,768,"The air went out of you when Frank
D'Ignazio killed himself."
769,ANDERSON,769,He was guilty.  I accepted that.
770,WITWER,770,"you didn't.  The doubts were
creeping in on you.  The lab trying
to engineer more Precogs ... Malcolm
pressuring you to expand ..."
771,WITWER (CONT'D),771,"Belief is the basis of the system.
It was"
772,WITWER (CONT'D),772,"to be the ultimate
believer."
773,WITWER (CONT'D),773,"And when Frank died, you"
774,WITWER (CONT'D),774,"I'm a cop, I see into the hearts of
men."
775,WITWER (CONT'D),775,"And the thing about you is, you
wouldn't have just walked away."
776,ANDERSON,776,Never been my style.
777,WITWER,777,"Precrime needs to grow.  You would
have stood in its way.  The Security
Panel wouldn't have understood that.
What you're capable of.  What a"
778,WITWER,778,you are.
779,WITWER,779,"Look what you've been doing to us
all week.  Amazing.  You're the best."
780,ANDERSON,780,So you took matters into your own hands.
781,WITWER,781,"I understood the threat.  I understood
YOU"
782,ANDERSON,782,"You killed a Precog.  You ended the
system you wanted to protect."
783,WITWER,783,Wrong.  This lab will make more.
784,WITWER,784,Paul.
785,ANDERSON,785,"Knowing the exact moment of your
death -it's made you crazy, Ed."
786,WITWER,786,You sonofabitch!
787,WITWER (CONT'D),787,You didn't bring your gun!
788,ANDERSON,788,That's right.  No gun.
789,WITWER,789,"You see?!  That's exactly what I'm
talking about.  You don't Believe!"
790,WITWER (CONT'D),790,The system is
791,WITWER (CONT'D),791,"I guess that's why I've always carried
two."
792,ANDERSON,792,"You can't have it both ways.  You
don't want to die.  That's why you
lured me here -- to kill me first."
793,ANDERSON (CONT'D),793,"But it you don't diet the system is
flawed, and you couldn't live with
that."
794,WITWER,794,Pick it up
795,WITWER (CONT'D),795,"You're killing him, partner."
796,ANDERSON,796,"Let's not do this, Ed Witwer trains
his gun on Anderson.  Anderson trains
his gun on Witwer."
797,ANDERSON (CONT'D),797,"Oh, Ed ..."
798,WITWER,798,Now do you believe?
799,ROSE,799,"James.  Can you guess what I'm
thinking?"
800,JAMES,800,NO.
